Product_key,ProductItem_key,ProductName,Product_category,Sub_category,Standard_cost,Colour,Size,Product_line,Model_name,Product_description,Product_status
218,SO-B909-M,"Mountain Bike Socks, M",Bikes,Socks,3.3963,White,M,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate
218,SO-B909-M,"Mountain Bike Socks, M",Components,Socks,3.3963,White,M,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate
218,SO-B909-M,"Mountain Bike Socks, M",Clothing,Socks,3.3963,White,M,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate
218,SO-B909-M,"Mountain Bike Socks, M",Accessories,Socks,3.3963,White,M,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate
219,SO-B909-L,"Mountain Bike Socks, L",Bikes,Socks,3.3963,White,L,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate
219,SO-B909-L,"Mountain Bike Socks, L",Components,Socks,3.3963,White,L,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate
219,SO-B909-L,"Mountain Bike Socks, L",Clothing,Socks,3.3963,White,L,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate
219,SO-B909-L,"Mountain Bike Socks, L",Accessories,Socks,3.3963,White,L,M ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Outdate
220,HL-U509-B,"Sport-100 Helmet, Blue",Bikes,Helmets,12.0278,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate
220,HL-U509-B,"Sport-100 Helmet, Blue",Components,Helmets,12.0278,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate
220,HL-U509-B,"Sport-100 Helmet, Blue",Clothing,Helmets,12.0278,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate
220,HL-U509-B,"Sport-100 Helmet, Blue",Accessories,Helmets,12.0278,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate
221,HL-U509-B,"Sport-100 Helmet, Blue",Bikes,Helmets,13.8782,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate
221,HL-U509-B,"Sport-100 Helmet, Blue",Components,Helmets,13.8782,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate
221,HL-U509-B,"Sport-100 Helmet, Blue",Clothing,Helmets,13.8782,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate
221,HL-U509-B,"Sport-100 Helmet, Blue",Accessories,Helmets,13.8782,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Outdate
222,HL-U509-B,"Sport-100 Helmet, Blue",Bikes,Helmets,13.0863,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Current
222,HL-U509-B,"Sport-100 Helmet, Blue",Components,Helmets,13.0863,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Current
222,HL-U509-B,"Sport-100 Helmet, Blue",Clothing,Helmets,13.0863,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Current
222,HL-U509-B,"Sport-100 Helmet, Blue",Accessories,Helmets,13.0863,Blue,NULL,S ,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Current
223,CA-1098,AWC Logo Cap,Bikes,Caps,5.7052,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate
223,CA-1098,AWC Logo Cap,Components,Caps,5.7052,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate
223,CA-1098,AWC Logo Cap,Clothing,Caps,5.7052,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate
223,CA-1098,AWC Logo Cap,Accessories,Caps,5.7052,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate
224,CA-1098,AWC Logo Cap,Bikes,Caps,5.2297,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate
224,CA-1098,AWC Logo Cap,Components,Caps,5.2297,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate
224,CA-1098,AWC Logo Cap,Clothing,Caps,5.2297,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate
224,CA-1098,AWC Logo Cap,Accessories,Caps,5.2297,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Outdate
225,CA-1098,AWC Logo Cap,Bikes,Caps,6.9223,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Current
225,CA-1098,AWC Logo Cap,Components,Caps,6.9223,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Current
225,CA-1098,AWC Logo Cap,Clothing,Caps,6.9223,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Current
225,CA-1098,AWC Logo Cap,Accessories,Caps,6.9223,Multi,NULL,S ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Current
226,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Bikes,Jerseys,31.7244,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
226,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Components,Jerseys,31.7244,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
226,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Clothing,Jerseys,31.7244,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
226,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Accessories,Jerseys,31.7244,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
227,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Bikes,Jerseys,29.0807,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
227,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Components,Jerseys,29.0807,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
227,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Clothing,Jerseys,29.0807,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
227,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Accessories,Jerseys,29.0807,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
228,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Bikes,Jerseys,38.4923,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
228,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Components,Jerseys,38.4923,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
228,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Clothing,Jerseys,38.4923,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
228,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Accessories,Jerseys,38.4923,Multi,S,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
229,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Bikes,Jerseys,31.7244,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
229,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Components,Jerseys,31.7244,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
229,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,31.7244,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
229,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Accessories,Jerseys,31.7244,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
230,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Bikes,Jerseys,29.0807,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
230,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Components,Jerseys,29.0807,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
230,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,29.0807,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
230,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Accessories,Jerseys,29.0807,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
231,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Bikes,Jerseys,38.4923,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
231,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Components,Jerseys,38.4923,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
231,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,38.4923,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
231,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Accessories,Jerseys,38.4923,Multi,M,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
232,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Bikes,Jerseys,31.7244,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
232,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Components,Jerseys,31.7244,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
232,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,31.7244,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
232,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Accessories,Jerseys,31.7244,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
233,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Bikes,Jerseys,29.0807,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
233,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Components,Jerseys,29.0807,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
233,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,29.0807,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
233,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Accessories,Jerseys,29.0807,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
234,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Bikes,Jerseys,38.4923,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
234,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Components,Jerseys,38.4923,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
234,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,38.4923,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
234,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Accessories,Jerseys,38.4923,Multi,L,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
235,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Bikes,Jerseys,31.7244,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
235,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Components,Jerseys,31.7244,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
235,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,31.7244,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
235,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Accessories,Jerseys,31.7244,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
236,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Bikes,Jerseys,29.0807,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
236,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Components,Jerseys,29.0807,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
236,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,29.0807,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
236,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Accessories,Jerseys,29.0807,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Outdate
237,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Bikes,Jerseys,38.4923,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
237,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Components,Jerseys,38.4923,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
237,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,38.4923,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
237,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Accessories,Jerseys,38.4923,Multi,XL,S ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Current
238,FR-R92R-62,"HL Road Frame - Red, 62",Bikes,Road Frames,747.9682,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
238,FR-R92R-62,"HL Road Frame - Red, 62",Components,Road Frames,747.9682,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
238,FR-R92R-62,"HL Road Frame - Red, 62",Clothing,Road Frames,747.9682,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
238,FR-R92R-62,"HL Road Frame - Red, 62",Accessories,Road Frames,747.9682,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
239,FR-R92R-62,"HL Road Frame - Red, 62",Bikes,Road Frames,722.2568,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
239,FR-R92R-62,"HL Road Frame - Red, 62",Components,Road Frames,722.2568,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
239,FR-R92R-62,"HL Road Frame - Red, 62",Clothing,Road Frames,722.2568,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
239,FR-R92R-62,"HL Road Frame - Red, 62",Accessories,Road Frames,722.2568,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
240,FR-R92R-62,"HL Road Frame - Red, 62",Bikes,Road Frames,868.6342,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
240,FR-R92R-62,"HL Road Frame - Red, 62",Components,Road Frames,868.6342,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
240,FR-R92R-62,"HL Road Frame - Red, 62",Clothing,Road Frames,868.6342,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
240,FR-R92R-62,"HL Road Frame - Red, 62",Accessories,Road Frames,868.6342,Red,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
241,FR-R92R-44,"HL Road Frame - Red, 44",Bikes,Road Frames,747.9682,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
241,FR-R92R-44,"HL Road Frame - Red, 44",Components,Road Frames,747.9682,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
241,FR-R92R-44,"HL Road Frame - Red, 44",Clothing,Road Frames,747.9682,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
241,FR-R92R-44,"HL Road Frame - Red, 44",Accessories,Road Frames,747.9682,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
242,FR-R92R-44,"HL Road Frame - Red, 44",Bikes,Road Frames,722.2568,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
242,FR-R92R-44,"HL Road Frame - Red, 44",Components,Road Frames,722.2568,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
242,FR-R92R-44,"HL Road Frame - Red, 44",Clothing,Road Frames,722.2568,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
242,FR-R92R-44,"HL Road Frame - Red, 44",Accessories,Road Frames,722.2568,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
243,FR-R92R-44,"HL Road Frame - Red, 44",Bikes,Road Frames,868.6342,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
243,FR-R92R-44,"HL Road Frame - Red, 44",Components,Road Frames,868.6342,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
243,FR-R92R-44,"HL Road Frame - Red, 44",Clothing,Road Frames,868.6342,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
243,FR-R92R-44,"HL Road Frame - Red, 44",Accessories,Road Frames,868.6342,Red,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
244,FR-R92R-48,"HL Road Frame - Red, 48",Bikes,Road Frames,747.9682,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
244,FR-R92R-48,"HL Road Frame - Red, 48",Components,Road Frames,747.9682,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
244,FR-R92R-48,"HL Road Frame - Red, 48",Clothing,Road Frames,747.9682,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
244,FR-R92R-48,"HL Road Frame - Red, 48",Accessories,Road Frames,747.9682,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
245,FR-R92R-48,"HL Road Frame - Red, 48",Bikes,Road Frames,722.2568,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
245,FR-R92R-48,"HL Road Frame - Red, 48",Components,Road Frames,722.2568,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
245,FR-R92R-48,"HL Road Frame - Red, 48",Clothing,Road Frames,722.2568,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
245,FR-R92R-48,"HL Road Frame - Red, 48",Accessories,Road Frames,722.2568,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
246,FR-R92R-48,"HL Road Frame - Red, 48",Bikes,Road Frames,868.6342,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
246,FR-R92R-48,"HL Road Frame - Red, 48",Components,Road Frames,868.6342,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
246,FR-R92R-48,"HL Road Frame - Red, 48",Clothing,Road Frames,868.6342,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
246,FR-R92R-48,"HL Road Frame - Red, 48",Accessories,Road Frames,868.6342,Red,48,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
